375.000 400.000
366.000 400.000
378.000 400.000
371.000 400.000
365.000 400.000
381.000 400.000
367.000 400.000
379.000 400.000
366.000 400.000
371.000 400.000
366.000 400.000
378.000 400.000
361.000 400.000
361.000 400.000
369.000 400.000
367.000 400.000
377.000 400.000
368.000 400.000
370.000 400.000
371.000 400.000
340.000 400.000
367.000 400.000
364.000 400.000
378.000 400.000
362.000 400.000
359.000 400.000
365.000 400.000
379.000 400.000
370.000 400.000
359.000 400.000
363.000 400.000
368.000 400.000
367.000 400.000
372.000 400.000
371.000 400.000
374.000 400.000
365.000 400.000
376.000 400.000
368.000 400.000
362.000 400.000
371.000 400.000
361.000 400.000
366.000 400.000
371.000 400.000
357.000 400.000
368.000 400.000
376.000 400.000
362.000 400.000
362.000 400.000
370.000 400.000
365.000 400.000
377.000 400.000
373.000 400.000
360.000 400.000
367.000 400.000
374.000 400.000
377.000 400.000
368.000 400.000
374.000 400.000
367.000 400.000
373.000 400.000
363.000 400.000
374.000 400.000
374.000 400.000
371.000 400.000
375.000 400.000
360.000 400.000
370.000 400.000
370.000 400.000
372.000 400.000
365.000 400.000
367.000 400.000
368.000 400.000
368.000 400.000
371.000 400.000
373.000 400.000
369.000 400.000
364.000 400.000
368.000 400.000
362.000 400.000
365.000 400.000
369.000 400.000
377.000 400.000
370.000 400.000
368.000 400.000
370.000 400.000
363.000 400.000
366.000 400.000
347.000 400.000
366.000 400.000
371.000 400.000
371.000 400.000
369.000 400.000
366.000 400.000
371.000 400.000
371.000 400.000
365.000 400.000
366.000 400.000
373.000 400.000
367.000 400.000
359.000 400.000
360.000 400.000
374.000 400.000
372.000 400.000
368.000 400.000
374.000 400.000
375.000 400.000
363.000 400.000
361.000 400.000
362.000 400.000
361.000 400.000
359.000 400.000
368.000 400.000
371.000 400.000
362.000 400.000
365.000 400.000
372.000 400.000
367.000 400.000
363.000 400.000
368.000 400.000
365.000 400.000
367.000 400.000
370.000 400.000
363.000 400.000
360.000 400.000
379.000 400.000
375.000 400.000
380.000 400.000
368.000 400.000
367.000 400.000
368.000 400.000
370.000 400.000
375.000 400.000
365.000 400.000
372.000 400.000
377.000 400.000
366.000 400.000
363.000 400.000
372.000 400.000
365.000 400.000
370.000 400.000
377.000 400.000
356.000 400.000
371.000 400.000
360.000 400.000
359.000 400.000
369.000 400.000
362.000 400.000
363.000 400.000
374.000 400.000
365.000 400.000
371.000 400.000
364.000 400.000
371.000 400.000
369.000 400.000
369.000 400.000
359.000 400.000
365.000 400.000
358.000 400.000
365.000 400.000
361.000 400.000
375.000 400.000
371.000 400.000
373.000 400.000
367.000 400.000
376.000 400.000
373.000 400.000
373.000 400.000
366.000 400.000
376.000 400.000
369.000 400.000
378.000 400.000
362.000 400.000
372.000 400.000
371.000 400.000
376.000 400.000
371.000 400.000
369.000 400.000
373.000 400.000
373.000 400.000
365.000 400.000
365.000 400.000
364.000 400.000
364.000 400.000
369.000 400.000
369.000 400.000
370.000 400.000
377.000 400.000
366.000 400.000
368.000 400.000
364.000 400.000
367.000 400.000
369.000 400.000
361.000 400.000
368.000 400.000
367.000 400.000
371.000 400.000
374.000 400.000
376.000 400.000
369.000 400.000
371.000 400.000
380.000 400.000
361.000 400.000
374.000 400.000
365.000 400.000
380.000 400.000
364.000 400.000
375.000 400.000
362.000 400.000
372.000 400.000
374.000 400.000
359.000 400.000
369.000 400.000
360.000 400.000
366.000 400.000
366.000 400.000
371.000 400.000
363.000 400.000
374.000 400.000
372.000 400.000
363.000 400.000
376.000 400.000
359.000 400.000
368.000 400.000
355.000 400.000
375.000 400.000
354.000 400.000
359.000 400.000
369.000 400.000
363.000 400.000
377.000 400.000
366.000 400.000
377.000 400.000
376.000 400.000
361.000 400.000
367.000 400.000
377.000 400.000
369.000 400.000
355.000 400.000
371.000 400.000
353.000 400.000
375.000 400.000
374.000 400.000
365.000 400.000
366.000 400.000
365.000 400.000
360.000 400.000
360.000 400.000
370.000 400.000
370.000 400.000
382.000 400.000
371.000 400.000
368.000 400.000
369.000 400.000
364.000 400.000
371.000 400.000
365.000 400.000
368.000 400.000
375.000 400.000
374.000 400.000
368.000 400.000
369.000 400.000
376.000 400.000
375.000 400.000
377.000 400.000
372.000 400.000
362.000 400.000
366.000 400.000
369.000 400.000
375.000 400.000
356.000 400.000
372.000 400.000
363.000 400.000
368.000 400.000
357.000 400.000
379.000 400.000
369.000 400.000
363.000 400.000
368.000 400.000
371.000 400.000
366.000 400.000
370.000 400.000
354.000 400.000
365.000 400.000
379.000 400.000
361.000 400.000
365.000 400.000
366.000 400.000
364.000 400.000
374.000 400.000
373.000 400.000
372.000 400.000
370.000 400.000
366.000 400.000
375.000 400.000
368.000 400.000
352.000 400.000
365.000 400.000
365.000 400.000
357.000 400.000
369.000 400.000
371.000 400.000
379.000 400.000
377.000 400.000
374.000 400.000
366.000 400.000
370.000 400.000
353.000 400.000
370.000 400.000
363.000 400.000
366.000 400.000
358.000 400.000
372.000 400.000
367.000 400.000
366.000 400.000
369.000 400.000
373.000 400.000
354.000 400.000
371.000 400.000
365.000 400.000
363.000 400.000
371.000 400.000
365.000 400.000
367.000 400.000
373.000 400.000
363.000 400.000
362.000 400.000
363.000 400.000
372.000 400.000
361.000 400.000
367.000 400.000
364.000 400.000
363.000 400.000
372.000 400.000
373.000 400.000
373.000 400.000
371.000 400.000
373.000 400.000
372.000 400.000
360.000 400.000
365.000 400.000
376.000 400.000
364.000 400.000
369.000 400.000
374.000 400.000
366.000 400.000
368.000 400.000
362.000 400.000
360.000 400.000
359.000 400.000
367.000 400.000
362.000 400.000
370.000 400.000
378.000 400.000
367.000 400.000
366.000 400.000
367.000 400.000
372.000 400.000
364.000 400.000
365.000 400.000
372.000 400.000
369.000 400.000
370.000 400.000
366.000 400.000
369.000 400.000
365.000 400.000
375.000 400.000
376.000 400.000
367.000 400.000
369.000 400.000
364.000 400.000
363.000 400.000
371.000 400.000
371.000 400.000
367.000 400.000
373.000 400.000
362.000 400.000
370.000 400.000
358.000 400.000
377.000 400.000
365.000 400.000
365.000 400.000
377.000 400.000
365.000 400.000
362.000 400.000
372.000 400.000
368.000 400.000
360.000 400.000
370.000 400.000
364.000 400.000
369.000 400.000
375.000 400.000
370.000 400.000
371.000 400.000
374.000 400.000
363.000 400.000
361.000 400.000
365.000 400.000
365.000 400.000
356.000 400.000
367.000 400.000
366.000 400.000
371.000 400.000
366.000 400.000
365.000 400.000
374.000 400.000
374.000 400.000
365.000 400.000
376.000 400.000
378.000 400.000
367.000 400.000
376.000 400.000
366.000 400.000
360.000 400.000
377.000 400.000
369.000 400.000
365.000 400.000
365.000 400.000
371.000 400.000
367.000 400.000
379.000 400.000
366.000 400.000
365.000 400.000
374.000 400.000
363.000 400.000
369.000 400.000
365.000 400.000
362.000 400.000
371.000 400.000
373.000 400.000
371.000 400.000
367.000 400.000
374.000 400.000
367.000 400.000
371.000 400.000
366.000 400.000
372.000 400.000
364.000 400.000
366.000 400.000
368.000 400.000
364.000 400.000
367.000 400.000
365.000 400.000
370.000 400.000
376.000 400.000
374.000 400.000
363.000 400.000
364.000 400.000
369.000 400.000
365.000 400.000
372.000 400.000
367.000 400.000
372.000 400.000
372.000 400.000
367.000 400.000
368.000 400.000
361.000 400.000
367.000 400.000
379.000 400.000
364.000 400.000
372.000 400.000
368.000 400.000
364.000 400.000
360.000 400.000
367.000 400.000
370.000 400.000
370.000 400.000
367.000 400.000
373.000 400.000
357.000 400.000
365.000 400.000
366.000 400.000
373.000 400.000
373.000 400.000
360.000 400.000
370.000 400.000
372.000 400.000
374.000 400.000
369.000 400.000
362.000 400.000
377.000 400.000
372.000 400.000
372.000 400.000
367.000 400.000
